Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1736210372,20,,Aggregated,1.400000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,97,0,15000.0,14063.395730680195,9795.372966000286,15492.383247998077,215.0
1736210373,20,,Aggregated,1.400000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,99,0,15000.0,14071.447643060406,9795.372966000286,15492.383247998077,215.0
1736210374,20,,Aggregated,1.400000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,100,0,15000.0,14075.385299569758,9795.372966000286,15492.383247998077,215.0
1736210375,20,,Aggregated,1.400000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,101,0,15000.0,14078.855353712654,9795.372966000286,15492.383247998077,215.0
1736210376,20,,Aggregated,1.400000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,103,0,15000.0,14085.475362203673,9795.372966000286,15492.383247998077,215.0
1736210377,20,,Aggregated,1.400000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,104,0,15000.0,14088.905430124778,9795.372966000286,15492.383247998077,215.0
1736210378,20,,Aggregated,1.400000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,105,0,15000.0,14093.121801209334,9795.372966000286,15492.383247998077,215.0
1736210379,20,,Aggregated,1.400000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,107,0,15000.0,14101.883410130646,9795.372966000286,15492.383247998077,215.0
1736210380,20,,Aggregated,1.400000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,108,0,15000.0,14106.169926944254,9795.372966000286,15492.383247998077,215.0
1736210381,20,,Aggregated,1.400000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,110,0,15000.0,14114.928240417994,9795.372966000286,15492.383247998077,215.0
